"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Belarus","BLR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","93.0990524291992","93.3994369506836","93.6977462768555","94.0009078979492","94.3158493041992","94.6494827270508","95.0084686279297","95.3930358886719","95.7969970703125","96.2138824462891","96.6372375488281","97.0605926513672","97.4774932861328","97.881462097168","98.2675857543945","98.637092590332","98.9927520751953","99.3373336791992","99.6736068725586","100","99.9795989990234","100","",
"Belize","BLZ","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","94.394660949707","94.5817260742188","94.7624740600586","94.9337387084961","95.0923690795898","95.2352066040039","95.3590850830078","95.4625244140625","95","95.6092224121094","95.6840896606445","95.7638092041016","95.8553009033203","95.9654922485352","98.0671414038657","96.2621536254883","96.4426651000977","96.6361083984375","96.999642510597","96.3133640552995","97.2293853759766","97.409912109375","97.5725936889648","96.9","97.8508682250977","97.9720001220703","97.9","98.48","98.296630859375","98.4006881713867","",
"Bermuda","BMU","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Bolivia","BOL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.571038","96.038393","93","94.3611602783203","96.7","95.815075","96.1","97.837216","95.81211","94.211133","88.579206","94","96.1220703125","89.920884","95.170734","98.195281","99.227943","98.874112","98.8326263427734","99.079263","99.232931","99.520076","99.310844","99.46435","99.5","99.4","99.5","99.48","99.9142227172852","100","",
"Brazil","BRA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.538681","98.2193756103516","97.523788","98.033975","98.5986251831055","98.589696","98.915038","99.056926","99.137016","99.186252","99.0233001708984","99.215119","99.426994","99.504184","99.585301","99.634816","99.708742","99.781449","99.821747","99.85168","99.8","99.898571","99.927418","99.935013","99.945554","99.956197","99.9","99.9","99.9","100","99.8557052612305","99.7754440307617","",
"Barbados","BRB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","99.9822082519531","100","99.8916549682617","99.8391647338867","99.8053665161133","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Brunei Darussalam","BRN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Bhutan","BTN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.74","97.0959014892578","97.2059478759766","97.4","97.4475250244141","96.776382762131","97.7636260986328","98.73","98.1756210327148","98.4042434692383","99.3055555555556","99.3577499389648","99.6","99.5063552856445","99.5166397094727","99.697883605957","99.8652801513672","99.1","99.9915771484375","100","100","100","",
"Botswana","BWA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5","18.3537273406982","20.9881744384766","23.616304397583","26.234956741333","28.840970993042","31.431188583374","34.0024490356445","36.5532760620117","39.1546478271484","37","44.1704254150391","46.6821250915527","49.2056045532227","51.7477874755859","54.3153114318848","56.9084167480469","60.1","60.76","68.1825942993164","69.13","72.642448425293","74.7874069213867","76.8473129272461","79.58","80.9284210205078","84","85.4829330444336","88.0222091674805","90.5587158203125","93.0947570800781","",
"Central African Republic","CAF","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","9.1618595123291","10.1394186019897","11.0980224609375","12.0361928939819","15.6","13.8692264556885","14.7881784439087","15.7119817733765","16.6475620269775","17.6018409729004","20.263671875","19.5866756439209","11.86","21.6488037109375","24.9","26.0803451538086","27.0762691497803","28.0042228698731","28.8471164703369","29.655445098877","30.4942054748535","31.3733901977539","32.2479820251465","32.1","33.880069732666","34.6614456176758","",
"Canada","CAN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Central Europe and the Baltics","CEB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","98.4244337103401","98.4679981181269","98.5075006696531","98.5313723936934","98.5630729239644","98.6139731726825","98.7140407879127","98.8476373583078","98.9692882522591","99.1828727072647","99.3318305443733","99.4360475513405","99.54096890742","99.6167801911453","99.6708942990279","99.7164518061697","99.7868830439847","99.8326096909681","99.8942416022892","99.954651776777","99.9791346268401","99.991775342572","",
"Switzerland","CHE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Channel Islands","CHI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Chile","CHL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.846714","99.1867752075195","99.107534","99.3453903198242","99.4167938232422","99.4787292480469","99.441775","99.5615158081055","99.667146","99.5701675415039","99.782113","99.4961471557617","99.4588928222656","99.707507","99.4058609008789","99.4039306640625","99.814949","99.4763565063477","99.5447463989258","99.869036","99.7138595581055","99.856911","100","99.8","100","99.876858","100","99.8","100","100","100","100","",
"China","CHN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.716423034668","99.7108001708984","99.7100296020508","99.7210388183594","99.7507476806641","99.8058013916016","99.8864288330078","99.9543914794922","99.9895172119141","100","100","100","100","100","100","100","100","100","100","100","100","",
"Cote d'Ivoire","CIV","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7","78.3763961791992","79.044189453125","79.6961898803711","80.329231262207","85.9","81.5678100585938","82.1437072753906","82.7175369262695","83.2962188720703","83.8866729736328","86.4","91.2270123605668","85.790412902832","88.77","87.1622924804688","87.8611602783203","88.1","88.1","89.9319458007813","90.5935821533203","86.5","92","92.4898834228516","93.1016693115234","93.7079162597656","94.3114013671875","94.9144134521484","",
"Cameroon","CMR","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","70.0741653442383","70.9762649536133","71.8720397949219","72.7583389282227","73.6319961547852","74.489860534668","79","76.1472473144531","79","83.95034","78.5301208496094","79.3174209594727","77.1","80.9342727661133","73","90.4","83.5341949462891","84.4352188110352","87.3608322143555","87.5","88.1778717041016","88.5014266967773","89.2","89.7632598876953","90.6030578613281","91.4317779541016","90","93.0670547485352","93.8791580200195","94.6907958984375","",
"Congo, Dem. Rep.","COD","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","23.9212799072266","25.3976898193359","26.8789520263672","28.3719902038574","30","31.4208145141602","36.6","34.5655364990234","36.1605262756348","37.7619781494141","39.3634338378906","40.8","42.5405044555664","42","37.4634047683711","38.6089364627399","39.7120009830539","40.7747613282317","41.1811478316574","42.793636999117","43.7558922312279","",
"Congo, Rep.","COG","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2131729125977","47.1290702819824","48.042896270752","48.9615707397461","49.8920211791992","50.8","51.815673828125","52.8157501220703","53.8352203369141","53.6","57.0514640808105","58.1089363098145","58.9","60.0879325866699","60.9583854675293","61.7942733764648","62.6605949401855","63.5673408508301","64.4694900512695","65.3304290771484","66.1567001342773","66.9656372070313","",
"Colombia","COL","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9","98.7059326171875","98.8057022094727","98.9023056030273","98.9925918579102","99.2","99.1415786743164","99.1939544677734","99.2273712158203","99.2403564453125","99.4","99.91","99.1863403320313","99.172721862793","99.1708755493164","99.3","99.2299423217773","99.297721862793","99.713281","99.607048","99.771476","99.788503","99.726102","99.820229","99.838367","99.809718","99.8","99.9","99.9","100","100","100","",
"Comoros","COM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8","59.0517616271973","60.8158149719238","62.5594367980957","64.3584060668945","66.0314636230469","74.6","69.3782806396484","71.0658874511719","72.7722015380859","74.5038604736328","76.2610931396484","78.037727355957","79.8272857666016","84.9550323486328","84.9128036499023","85.1","86.9855499267578","88.7443466186523","90.4865264892578","92.2148590087891","93.9321136474609","95.6410522460938","97.3444595336914","99.0450973510742","100","",
"Cabo Verde","CPV","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9123687744141","82.4696044921875","81.27494","83.5847702026367","84.1565628051758","85","85.3628845214844","86.0042953491211","86.6651000976563","87.3388366699219","90.6207038539958","90.9900436401367","91.3622589111328","91.6665115356445","91.8856964111328","92.0703201293945","92.2853775024414","92.5408554077148","93.1101989746094","93.5","94.2825927734375","94.8669357299805","",
"Costa Rica","CRI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8","99.874108","99.863464","99.882549","99.847066","99.894615","99.930421","99.917154","99.924095","99.929925","99.746437","99.964484","99.98337","99.939949","99.704804","99.929925","99.8","99.8","99.9","99.92","99.94","99.8020477294922","",
"Caribbean small states","CSS","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9159426956232","94.704585559953","95.4282234460356","95.3942074356302","95.2855696885281","95.4953127892931","95.3328618576732","95.5823377249906","96.3352582325215","98.5251627838671","97.0407641131202","97.1858724713224","97.3360764935224","98.0193275222067","97.7760131151001","97.8999275190961","98.4575433578836","99.1923699921109","99.396496465772","99.5434507580892","99.6593959720578","99.6927400228634","99.7285672520198","",
"Cuba","CUB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.7468948364258","99.694938659668","99.6478424072266","99.6125106811523","99.5958862304688","99.604606628418","99.6389083862305","99.6925964355469","99.7592239379883","99.8323135375977","99.9005661010742","99.9553833007813","99.9870986938477","99.9982528686523","100","100","100","100","99.9","100","100","",
"Curacao","CUW","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5024108886719","99.5690002441406","99.6350708007813","99.6979751586914","99.7545623779297","99.8016738891602","99.8361511230469","99.8548278808594","99.8545455932617","99.8338317871094","99.5958786010742","99.5576553344727","99.5173645019531","99.4819183349609","99.458251953125","99.4532852172852","99.4736633300781","99.5196228027344","99.5849761962891","99.6632614135742","100","100","100","100","100","100","100","100","100","100","100","100","",
"Cayman Islands","CYM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8430480957031","99.8984603881836","99.9473114013672","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Cyprus","CYP","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Czechia","CZE","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","99.9985198974609","99.9885101318359","99.9599075317383","99.9138259887695","99.8571548461914","99.8221664428711","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Germany","DEU","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Djibouti","DJI","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5521049499512","54.3137550354004","55.0564498901367","55.7787132263184","56.5458679199219","57.2330627441406","56.9","58.6081504821777","59.3098983764648","60.030345916748","62.4","61.5475120544434","62.3382759094238","63.1419715881348","63.9521331787109","64.7622985839844","64.242080688","66.3567886352539","67.1297149658203","67.8860321044922","68.6285018920898","69.96","70.6483917236328","71.6235046386719","72.5639419555664","73.4870529174805","",
"Dominica","DMA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","",
"Denmark","DNK","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Dominican Republic","DOM","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5","95.3058319091797","95.5439147949219","95.7756805419922","95.9979705810547","96.2076187133789","96.4014739990234","96.5763702392578","98.9","96.572861","96.949494","96.674673","95.037767","95.524705","95.184958","94.389301","99.606906","99.572317","99.732814","99.767161","99.719573","99.651703","99.88359","99.859908","99.827251","99.9","99.7371139526367","99.6","99.6","99.9902496337891","98.76","",
"Algeria","DZA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4632873535156","99.4225692749023","99.3797912597656","99.3418502807617","99.3156967163086","99.308235168457","99.4","99.3695983886719","100","99.5082473754883","99.5905075073242","99.6727676391602","99.2567375886525","99.8114471435547","99.8564758300781","99.8848876953125","99.8994522094727","99.9029312133789","99.8981094360352","99.8","99.9316940307617","99.9620895385742","",
