"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Dominican Republic","DOM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3791751943256","66.3219813549619","67.592182917775","68.6034279252264","69.5674669507159","70.5748081215487","71.6346810345649","72.7515574291616","78.6783272433862","76.1583715033377","77.8279973431025","77.7692755755988","78.4705730865455","80.2053009137528","79.7276069121046","80.7390828925252","90.4989528726786","92.6171948553767","92.9040074249871","93.5883700440546","92.4868204799576","92.2764948326674","93.4419876846418","93.6398938079739","93.9166089474656","95.0371328111215","100","95.9013836182273","96.2982177100275","100","94.8283855339573","",
"Algeria","DZA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4093030821374","97.4255236035667","97.4253670951869","97.4152441086727","97.4012741387295","97.3897493858013","97.4229898417509","97.394679063708","97.9352860023981","97.4482372026174","97.4968427137882","97.5631069200028","97.6737325265408","97.7620127432167","97.9023321043283","98.0713100180177","98.2675567857337","98.5686334393736","98.9468531826338","98.6810562619086","99.1210908229458","99.2850507754314","",
"East Asia & Pacific (excluding high income)","EAP","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2108816732651","88.7045843357985","88.4333788344763","88.3949126645139","89.7542010065269","88.8771496430389","90.6211969148354","90.2615247963393","91.1361266573293","91.9545449320191","92.8154627601575","93.6047801515708","93.9193483408458","94.2011776348203","94.3787255903187","94.85545598661","94.811561112221","96.2547737792784","95.9864273407568","96.3373154964093","96.0198155304001","96.7466801378011","",
"Early-demographic dividend","EAR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0417690530964","38.3163210806325","40.5076415093734","42.6400535148249","45.4659138203491","47.9596858634724","51.5587149627593","52.0569136043956","55.736565935247","56.3729930367389","56.2928051315996","56.3968956280495","58.6605177876869","59.8489789017912","62.6343427863482","65.054353609426","65.6096965439119","67.6314778320934","70.0653867020328","71.1918884139611","74.032146889526","75.2726020259145","78.696164788368","81.1976002268798","84.2950667338922","87.4781215409585","88.0086961905402","89.6078064851542","92.4330274560573","",
"East Asia & Pacific","EAS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.6488577587893","89.0819656963634","88.7991240882098","88.745639308234","90.0500370992805","89.18420296215","90.8709697958972","90.5130692931163","91.3585697213819","92.1509962992377","92.9864048990034","93.7573107988582","94.0660133608741","94.342686918363","94.5177023271245","94.9843891857541","94.9434436420409","96.3512515358344","96.0912699868842","96.4343144347081","96.1265443390324","96.834727859397","",
"Europe & Central Asia (excluding high income)","ECA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7689045017451","99.7412694850432","99.7569348842491","99.2894916979978","97.4123459304839","97.5944317843005","97.805608709647","97.9284692095264","97.9860015441815","98.1796842506107","98.2355846911365","98.3994254179539","98.4986957616756","98.6497707803841","99.3197385793775","99.2042099908866","99.4383148961921","99.5071065532541","99.5937259860705","98.6039617123651","99.7614450587825","99.8420906142315","99.8963157913523","99.9433820412334","99.9709553165011","99.9407150177739","",
"Europe & Central Asia","ECS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9965567693433","99.9080106468261","99.895040880669","99.901426966981","99.7041241208508","98.4832606072937","98.5852092581187","98.7013984728576","98.7731420506966","98.8127250277137","98.9183191659913","98.9570337170273","99.049857617076","99.1084676186601","99.1978297719294","99.5218770645002","99.4740047236321","99.6019435197259","99.6516627845795","99.7133357379219","99.2396305760052","99.8321859419575","99.9207206436868","99.9428940097294","99.9714185523991","99.9852981800248","99.9698904544164","",
"Ecuador","ECU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7812102797041","82.2685808803064","82.9032028809834","82.6779017309948","83.8229203264367","85.3655241512833","85.9183147263751","86.5261108792575","88.1286747831256","87.8163957344181","89.6499426203581","91.0974955781545","92.1896829500312","93.2733946810412","92.2825551062125","93.6767025356105","91.948733423091","93.0528045447706","95.4451382866422","97.5028529871302","97.0184025663935","96.7834914382474","97.7979632047478","96.9359656275889","97.7574766957378","97.3995768906549","100","",
"Egypt, Arab Rep.","EGY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5953228671999","92.6236206211839","93.02430012564","92.8796209406177","93.832819784783","94.2331649749959","94.6345349208017","95.0432943655748","96.3533118620192","95.8952839507307","96.1928352581669","98.1228511456113","96.3660312740582","99.0979130408224","98.8409922032408","97.7301963983105","99.7243827039734","98.4465725862541","99.1178625941004","99.2096794552697","99.8258394020381","99.859113875695","99.7250555438347","99.4495586796496","100","100","100","100","100","100","",
"Euro area","EMU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9999404543437","99.9988444579441","99.9978922892701","99.9967545937427","99.9954967363951","99.9959823282536","99.9982244662347","99.9947813840199","100","100","100","100","100","100","100","100","100","100","",
"Eritrea","ERI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13491533481697","7.98567208919314","8.7639936271852","9.54488908763459","10.3321187225537","11.1853927709893","11.9054014731066","13.9675518869501","13.3395654137123","14.0699437739235","14.8213972049948","15.5995393183572","16.4102469642244","17.2493375279532","18.4926463959155","19.7671303015515","21.0705226042576","22.4025765192121","23.761445533739","25.1485218525082","26.5638877334993","28.0089433441824","29.4865342005044","30.9962748173966","32.5408628852114","34.1213426059785","35.7387630310206","",
"Spain","ESP","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Estonia","EST","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Ethiopia","ETH","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72193316625656","","","1.41352328014518","3.07708619117354","0.646618670090977","6.45255689070531","8.1588841214409","9.72989027027558","11.3169297484005","12.9143018640552","9.59068833607278","16.1318260046533","17.7609100649485","12.0060751730893","15.4969466286346","32.3638353707985","30.9706861396269","32.5398188529667","36.0251354286714","39.4096669643002","42.7557020050132","",
"European Union","EUU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","98.9907468508596","99.0483273062362","99.106356912693","99.1541279689101","99.2004242496224","99.2459061940211","99.2918069623363","99.341295001844","99.3853308103951","99.4414181196487","99.4553950879144","99.4944856435534","99.5402229325694","99.5955934790783","99.6609502270405","99.7339132620712","99.8001339010467","99.9368106067373","99.9488273592905","99.9759663584213","99.9908065022346","99.9923119315806","",
"Fragile and conflict affected situations","FCS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6290268043483","","","24.4749710029397","22.8518104892432","23.3227362535537","24.4672222107291","22.9556000225914","24.9804846731922","26.6032796941887","26.4692661475185","27.6948266476675","29.8596691072094","31.4924208544744","30.005337705271","28.3109239711144","34.6237141169715","34.8078225689093","34.6591247946828","36.406454316938","36.6926626012407","37.7580992538124","",
"Finland","FIN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Fiji","FJI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3595584519019","55.7225080826685","57.5456362865205","59.3976898432416","62.1909787470369","63.6593770251901","67.8432444927556","68.4312801197238","68.1230493481211","69.6556753134694","71.2218579237645","83.6292280393455","75.3663050658656","76.0593017761337","87.4422558924723","87.4538559759847","87.5369909667117","85.3578115703496","88.2048539870101","88.7652420455976","89.3388465526944","95.133443857978","92.7020074405192","94.7780840265583","96.9000109964503","86.7714106567027","",
"France","FRA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Faroe Islands","FRO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Micronesia, Fed. Sts.","FSM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.099903185653","41.6146819238295","43.4452394453723","45.2725660631837","47.1034766725486","48.944983695913","50.806098072572","52.6872514568356","54.5842487774127","56.4947783851405","58.7750001545957","60.7376083158857","62.4959130171123","64.1878901159334","66.1051197327044","68.0182553749041","69.9274976964233","71.8337362252471","73.7371575500285","75.6380132738689","77.5377691144784","79.4361183805895","",
"Gabon","GAB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6053530315372","21.5084261564972","21.0461688539194","20.5712633254068","20.0913509554353","27.0956563193598","19.1547091957974","18.7121718982579","18.2950763683415","17.9325108167962","49.9764718694649","42.4101622415068","32.2613074046616","32.792704709359","19.7812859101745","18.117072338552","18.897997407226","","21.2513672244599","22.8377531861099","24.6841732902593","26.7955888660592","",
"United Kingdom","GBR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Georgia","GEO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7249260622235","99.7133796283492","99.7897348613371","100","99.93","97.4912239495544","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Ghana","GHA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88737399274898","1.58188327755997","3.69449260642638","5.84076189699466","8.02875403552628","13.2811809712728","12.5339851120814","14.8689273363682","17.4311906376786","19.8154304453229","23.9850523520676","24.6969426934547","7.860023304187","31.4489419647727","32.4359977410855","36.8227455336128","37.9271289963572","55.351180165477","41.9754548990575","23.643177165699","50.8296365672425","63.9650253469088","56.9949431976362","66.5960935103724","65.3324507440929","68.2796091063772","70.0086249340054","73.0797837919943","74.0170891737595","",
"Gibraltar","GIB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","","","","","","","","","","100","100","","","","","100","100","100","100","100","100","100","",
"Guinea","GIN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2477295521685","3.1437337558778","4.04876878509938","4.96015145938445","5.87425599718968","6.78948897261419","1.19065025279761","8.56080306728753","9.46583614460672","10.3604260578047","6.74292187352683","8.63270259467683","21.4009070118301","17.0236198119243","19.3249951711868","21.2674346593795","",
"Gambia, The","GMB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62274541955752","1.86518880500333","3.01920422809117","4.16136700862084","5.29642095876161","6.42344523654364","7.54491064269973","18.8190266847073","9.78263434395709","10.8255397097274","1.0322806535818","13.0321447643629","4.45649425999534","15.3415678867344","16.5029746475001","17.6670259195063","18.8362425176335","24.3358674149031","25.1202336876384","25.9253790972368","30.2527368984792","27.7985302159391","28.8857273738649","30.0282188215827","20.5182758657443","","","30.9950785682693","31.2290726016827","",
"Guinea-Bissau","GNB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07724514109691","","","","2.11541287375132","4.01653336142727","5.973636424129","7.95703935795497","5.82026330396579","8.92736203959681","10.5278508789001","12.5485522542713","13.2991235586162","14.3237644643844","15.1368265665789","15.8158834820302","",
"Equatorial Guinea","GNQ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1717125426955","34.4509569177351","32.6059684508956","30.6410613896365","28.550845382721","26.3438291402417","24.0079544504726","21.5403101659112","18.9282256877877","16.17264389838","13.777149531375","10.0536396078768","6.78931620861032","6.18233359979093","5.46611613380635","4.77094777538217","4.10998364123258","3.49221803831491","2.90693417928343","2.35943498313107","1.84124221458616","1.35393349617703","",
"Greece","GRC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Grenada","GRD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guatemala","GTM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0295528857567","48.3405077897122","50.0959800122391","51.8763756005667","54.2124597976938","55.0092542658665","57.3316395522942","64.1466893181512","63.3966965606878","62.6757117628871","64.5106848767451","74.1837733592265","68.280084210956","70.2159005577853","72.1857471704015","74.1867432584973","73.9852065787239","78.2819391141001","80.3706617700031","76.6559533133771","84.6294407556745","86.802107990018","89.6352551324027","91.2395334474422","93.5070932323909","95.8087667855816","98.1460204027161","",
"Guam","GUM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6282361960431","99.4434691861363","99.3294353827514","99.381669431548","99.5918937840433","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guyana","GUY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9033801184598","64.3142044977425","65.1576011212601","66.0007009233709","66.8438503028856","67.6870409508764","68.5302353591329","69.5127104775372","70.2609070435208","70.9964211159412","71.75344277344","72.5164175147989","75.9196012349934","69.9408518536478","74.8616882304509","75.6698122101109","72.7134418877252","80.0870193552299","81.0865439048437","82.0817500420369","83.1454452370438","84.2078349601513","85.5031303629001","86.7187906165125","87.883536090446","88.9240987914412","89.7891481606155","90.5213515065472","91.1868895002374","",
"High income","HIC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3869450644795","99.5203631909789","99.4823200198006","99.436249148244","99.4445960259785","99.4587569520915","99.440281156649","99.4853499641675","99.5425885079411","99.5215309966894","99.2813529681473","99.2835477241467","99.3102436445102","99.4697402727321","99.3567026052453","99.3765545221641","99.4977349603588","99.4564055608648","99.4832538375901","99.5769427980407","99.5847607784098","99.6164053193046","99.6667854709529","99.6857804990651","99.7266106726513","99.7609524951965","99.789426875","99.9706472149207","99.9666512278392","99.9737510735606","99.8901950905704","99.9768850602494","",
"Hong Kong SAR, China","HKG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Honduras","HND","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2570870460106","37.0125021152347","38.7171023685949","44.5228630369777","45.6955373106862","36.9510071695643","41.0592206357759","43.5103458927238","44.5922063902676","44.9026705830297","38.2618678541211","36.9512617632701","38.75966202774","40.6313183009887","43.2578462059575","46.4380519558777","49.6479877519927","54.3393511467619","57.6311818819896","61.8171590588926","63.3959061604802","66.6926964674847","73.4060538541873","76.5388626821025","79.011525348266","82.126682818065","71.848642736227","81.8852679646719","80.3106221094323","83.4002529900187","85.6930918629088","",
"Heavily indebted poor countries (HIPC)","HPC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24832234674801","7.85774138988975","7.52585345503206","10.3057492593543","9.90490947859831","11.2471596760818","14.1300300786876","14.8591282746739","13.7050777276113","17.0472884936739","17.7991669502892","19.7822433213905","17.8666393722461","25.8555761578317","26.2449285403811","27.9427176522283","29.1329124249588","29.6462298802442","31.1875442704065","",
"Croatia","HRV","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9767229929463","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Haiti","HTI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4476278160484","10.717952482281","10.9390037410847","11.1604712538556","11.3816629860619","7.05528089324171","13.1856864421085","9.90573409403143","18.7346821426404","8.54165601636319","8.25758825395608","6.83886351911357","7.67178078120231","7.36765448590529","7.05882999118232","6.73797595591101","5.95970294885671","3.91840729943214","3.33432175823676","2.18025893315637","2.21793817514239","","2.13961165480309","1.82404618274287","1.21743466525092","","","",
"Hungary","HUN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.8932837248224","99.956047247705","100","100","100","100","100","100","100","100","",
"IBRD only","IBD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.1427923143699","76.2246194645548","76.4516917475502","77.7780434367696","77.7979975231191","79.4244937859365","79.6688671785532","81.9035224477125","82.8511402357889","83.4900901497777","85.1338771603436","86.8642604107323","87.0742462040073","88.9416247758322","90.1153492461685","91.2578369240194","92.6163344173262","94.0850206290064","96.0229073267123","96.5390815740082","97.1393288115124","99.2303943411874","",
"IDA & IBRD total","IBT","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8940550412957","65.8590434989868","66.1470340068831","65.1005990822619","64.7201247295214","66.1754759280426","66.8917206443555","67.0462907305988","68.8374505331731","70.4308702565939","71.051010652937","72.5240460407053","73.1843129821362","74.4594397179194","74.7555057841308","75.2848578406349","78.038369843867","79.644056946352","80.966101057138","81.6402978114581","81.8769640741233","83.4996392979589","",
"IDA total","IDA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6915212436299","25.9823706403065","29.032017998589","30.5122619723491","28.2883075741022","27.6391057593142","28.9509081234271","31.8829758713914","29.6860372385469","32.7339560872847","35.5279721540989","35.2518169573155","37.1531732652183","39.3940008565655","40.3266595690623","39.8987186961946","40.5899126694011","46.4081391332828","48.6836314060477","49.3555472374709","50.4505830692188","51.1058908297325","52.4753530433231","",
"IDA blend","IDB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2798308763682","40.7951600988561","40.3247695100932","41.4514263143507","42.3145059613359","46.0357237780391","44.2862900472311","45.0567725956951","46.2173741497164","47.1069919330999","48.4360705331466","47.8962209755805","50.1502434999327","54.8939763193168","54.587214732551","56.5148789624643","54.7422290311466","55.4575730089538","60.1073631421244","57.7867039360745","61.5946299035237","61.5638632405749","61.9901873794683","63.2822169924364","",
"Indonesia","IDN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0102974111406","53.9080861122565","36.0552411207731","45.7272995529469","51.5194961892481","59.3538893436862","69.5752020967187","71.7522400010796","75.8106787190254","79.6115593554168","79.1663535388448","81.1487797856825","79.8410682886409","82.930602437506","74.6956091155299","85.1003846121271","84.667168553015","88.2484793744941","88.3821688744337","89.3565179569383","90.2011284056006","92.632394717829","92.9942041701442","93.976250381726","94.9177642036686","95.0620025551651","96.0303586002031","96.813407943445","97.5271691518262","93.4882354187762","98.2442121300936","",
"IDA only","IDX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6097128043857","20.8854409011553","22.8822072125412","19.3258953296401","19.3031237740544","20.7752071220412","24.6802586332314","21.7096435868767","25.1141930000192","28.9520639888145","27.6790989712972","28.2822078798413","31.7616386910944","32.3797310070643","32.8508448670526","33.8684006956974","40.0456908185702","44.4321062046479","43.7109554740288","45.1747133062483","46.0804023051089","47.4984839934386","",
"Isle of Man","IMN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"India","IND","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5803384393815","37.1160057221975","38.9281807323758","40.7467406400792","42.5728005846051","44.4068679660777","48.2933973590191","49.158212364003","51.2071800831713","51.2529345588869","55.236139334167","53.4449220225504","59.3290363804232","57.3203007360475","63.5387796642096","65.6899221624614","65.7022358830784","68.3738236471708","72.3038719460123","72.4040107545193","76.8155490473977","79.3938929323036","83.367932112035","85.3048671079459","88.2823041489106","93.9461421860235","93.8452545500685","95.1582198726589","99.3383457275924","",
"Not classified","INX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Iran, Islamic Rep.","IRN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1598531027647","94.6743530367153","94.9104617870547","95.1508051748445","95.3974833879778","95.6572289127066","94.9623752103442","96.2448019220061","96.5802825563686","99.0318811423792","98.2847361306804","98.2760050300289","98.3709114574125","99.4385814834269","100","99.8498611225074","99.8368606464424","99.7656799213619","100","100","100","100","",
"Iraq","IRQ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3404359030867","91.7715652411431","92.1815227016304","92.5774235630597","92.9663634653835","93.3554514224223","93.3814671069474","95.2787762394953","94.5809440976161","95.018063226506","95.4632821225563","93.4921256637655","98.4141559605181","96.9130499974466","97.5366025165421","98.1746782104768","98.8433709480247","99.6109835412848","99.9","99.9694012406557","100","100","",
"Iceland","ISL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Israel","ISR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Italy","ITA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Jamaica","JAM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.817856560186","68.4606618121506","69.4007157837742","70.3460139806177","71.2988874982941","72.2606688840029","78.8237429095775","74.2208000080661","75.2237729277012","80.3531418798195","77.3877818360117","82.2656021078263","80.1617756883876","80.1013502993975","81.0059485612324","81.919961454754","82.849421439731","83.7978197970619","83.4155875332006","85.7473956301869","88.0173924457821","84.4968687625123","88.1188590563213","90.6854308245381","89.1535579237531","91.13658216385","93.0223182012941","94.3442761482406","95.8688489200148","97.5700438861024","99.334748216567","100","",
